Majority.protein.IDs,Fasta.headers,Score,id,uniprot_id,gene_symbol,description,WT_1,WT_2,WT_3,hnox_1,hnox_2,hnox_3,dgc_1,dgc_2,dgc_3,logFC_hnox_vs_WT,CI.L_hnox_vs_WT,CI.R_hnox_vs_WT,average_intensity_hnox_vs_WT,t_hnox_vs_WT,B_hnox_vs_WT,P.Value_hnox_vs_WT,adj.P.Val_hnox_vs_WT,sig.PVal_hnox_vs_WT,sig.FDR_hnox_vs_WT,logFC_dgc_vs_WT,CI.L_dgc_vs_WT,CI.R_dgc_vs_WT,average_intensity_dgc_vs_WT,t_dgc_vs_WT,B_dgc_vs_WT,P.Value_dgc_vs_WT,adj.P.Val_dgc_vs_WT,sig.PVal_dgc_vs_WT,sig.FDR_dgc_vs_WT,logFC_dgc_vs_hnox,CI.L_dgc_vs_hnox,CI.R_dgc_vs_hnox,average_intensity_dgc_vs_hnox,t_dgc_vs_hnox,B_dgc_vs_hnox,P.Value_dgc_vs_hnox,adj.P.Val_dgc_vs_hnox,sig.PVal_dgc_vs_hnox,sig.FDR_dgc_vs_hnox
A1B902,"tr|A1B902|A1B902_PARDP Amino acid/amide ABC transporter ATP-binding protein 2, HAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3930 PE=4 SV=1",118.05,2096,A1B902,Pden_3930,"Amino acid/amide ABC transporter ATP-binding protein 2, HAAT family",20.68901981,20.89019017,20.78960947,20.63308146,20.56449229,20.67454371,20.95721045,20.89653752,20.91067085,-0.165567328,-0.311319673,-0.019814983,20.77837286,-2.59428657,-4.599422382,0.030439005,0.135529296,0,0,0.131866455,-0.01388589,0.2776188,20.77837286,2.066225127,-4.888920546,0.070708952,0.211186159,0,0,0.297433783,0.151681437,0.443186128,20.77837286,4.660511697,-1.595320636,0.001391875,0.013296851,0,0
A1B903,"tr|A1B903|A1B903_PARDP Amino acid/amide ABC transporter ATP-binding protein 1, HAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3931 PE=4 SV=1",178.84,2097,A1B903,Pden_3931,"Amino acid/amide ABC transporter ATP-binding protein 1, HAAT family",21.49134206,21.59495066,21.57566949,21.3454212,21.31679668,21.15328779,21.47006285,21.57423132,21.5037601,-0.282152184,-0.434491905,-0.129812463,21.44728024,-4.22989045,-2.016861791,0.002527747,0.032924158,0,0,-0.037969315,-0.190309036,0.114370406,21.44728024,-0.569217795,-6.61671092,0.583980011,0.732421857,0,0,0.244182868,0.091843148,0.396522589,21.44728024,3.660672654,-3.110330713,0.00579537,0.032868896,0,0
A1B904,"tr|A1B904|A1B904_PARDP Amino acid/amide ABC transporter substrate-binding protein, HAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3932 PE=4 SV=1",163.87,2098,A1B904,Pden_3932,"Amino acid/amide ABC transporter substrate-binding protein, HAAT family",24.96657215,24.98135456,24.92939239,24.74529834,24.68037334,24.7744302,25.27004913,25.09448917,25.16810082,-0.22573907,-0.361560265,-0.089917876,24.95667334,-3.795753896,-2.680429862,0.004740139,0.044927338,0,0,0.218440009,0.082618814,0.354261203,24.95667334,3.673021744,-2.37286807,0.005689276,0.062659592,0,0,0.444179079,0.308357885,0.580000273,24.95667334,7.46877564,1.934028363,5.28E-05,0.001268866,0,0
A1B906,tr|A1B906|A1B906_PARDP Phospho-2-dehydro-3-deoxyheptonate aldolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3934 PE=3 SV=1,176.84,2099,A1B906,Pden_3934,Phospho-2-dehydro-3-deoxyheptonate aldolase,21.38850623,21.21508634,21.45127101,21.22066529,21.2863904,21.15616839,21.14463438,21.03703934,21.19474368,-0.130546502,-0.305675619,0.044582616,21.23272279,-1.702416182,-5.966429938,0.12497877,0.318685828,0,0,-0.226148727,-0.401277844,-0.051019609,21.23272279,-2.94913496,-3.5065102,0.017329375,0.10984785,0,0,-0.095602225,-0.270731342,0.079526892,21.23272279,-1.246718779,-6.787816388,0.245863777,0.412940783,0,0
A1B908,tr|A1B908|A1B908_PARDP Guanylate kinase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=gmk PE=3 SV=1,67.426,2100,A1B908,gmk,Guanylate kinase,20.90184705,20.9945433,20.94101106,21.07133905,21.01115287,21.14298308,21.14940696,21.07328098,21.13887108,0.129357861,0.00158619,0.257129533,21.04715949,2.312155881,-5.048483949,0.047785402,0.180806,0,0,0.174719201,0.046947529,0.302490872,21.04715949,3.122949182,-3.231162583,0.013194811,0.100085517,0,0,0.045361339,-0.082410332,0.173133011,21.04715949,0.810793301,-7.230374183,0.43966409,0.605611017,0,0
A1B909,tr|A1B909|A1B909_PARDP Transferase hexapeptide protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3937 PE=4 SV=1,49.95,2101,A1B909,Pden_3937,Transferase hexapeptide protein,20.87512912,20.87994017,20.82613841,21.05910345,20.85330059,21.01290921,21.036839,20.97835267,21.05135666,0.114701852,-0.030559934,0.259963638,20.95256325,1.803341226,-5.822093691,0.106907849,0.292711582,0,0,0.161780212,0.016518427,0.307041998,20.95256325,2.543506679,-4.149577193,0.033010478,0.145815883,0,0,0.04707836,-0.098183425,0.192340146,20.95256325,0.740165453,-7.287388225,0.479206076,0.638488611,0,0
A1B910,tr|A1B910|A1B910_PARDP histidine kinase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3938 PE=4 SV=1,32.83,2102,A1B910,Pden_3938,histidine kinase,16.35669435,16.31149506,16.47662067,16.33185644,16.41266547,15.9141623,16.08958387,16.09541402,16.18136289,-0.162041955,-0.440016049,0.115932138,16.24109501,-1.333821772,-6.454478841,0.21739029,0.442567887,0,0,-0.2594831,-0.537457194,0.018490993,16.24109501,-2.135892573,-4.785294983,0.063668598,0.20155488,0,0,-0.097441145,-0.375415239,0.180532949,16.24109501,-0.802070801,-7.237380533,0.444669952,0.608851403,0,0
A1B911,tr|A1B911|A1B911_PARDP Amidophosphoribosyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=purF PE=3 SV=1,66.391,2103,A1B911,purF,Amidophosphoribosyltransferase,19.38713958,19.20882334,19.45700887,19.12872013,19.39930673,19.32052313,18.86148031,19.10674357,19.14658083,-0.068140601,-0.309975458,0.173694257,19.22403628,-0.643496098,-7.128332356,0.536927601,0.738755341,0,0,-0.31272236,-0.554557218,-0.070887503,19.22403628,-2.953241041,-3.499994771,0.017217623,0.109604225,0,0,-0.244581759,-0.486416617,-0.002746902,19.22403628,-2.309744944,-5.277835543,0.04796988,0.14244108,0,0
A1B912,tr|A1B912|A1B912_PARDP Colicin V production protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3940 PE=4 SV=1,49.619,2104,A1B912,Pden_3940,Colicin V production protein,20.41625301,20.29577879,20.41498661,20.40231201,20.31595623,20.47573363,20.3244058,20.30133744,20.10249196,0.022327825,-0.153669201,0.19832485,20.33880617,0.289734322,-7.306896172,0.778984163,0.893774844,0,0,-0.132927733,-0.308924758,0.043069293,20.33880617,-1.724920678,-5.387217121,0.12071969,0.290373967,0,0,-0.155255557,-0.331252583,0.020741468,20.33880617,-2.014655,-5.735322466,0.076727138,0.192897525,0,0
A1B915,tr|A1B915|A1B915_PARDP Pyrimidine 5-nucleotidase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3943 PE=4 SV=1,17.364,2105,A1B915,Pden_3943,Pyrimidine 5-nucleotidase,16.15899051,16.09596242,16.42658744,16.44223955,16.89029234,15.95093018,15.94505863,16.52013866,16.52917428,0.200640569,-0.361494307,0.762775446,16.32881933,0.817971661,-6.99439909,0.436232688,0.659137747,0,0,0.104277069,-0.457857807,0.666411946,16.32881933,0.425116853,-6.693306827,0.681562887,0.804262119,0,0,-0.0963635,-0.658498377,0.465771376,16.32881933,-0.392854808,-7.497915502,0.704327814,0.813851385,0,0
A1B916,"tr|A1B916|A1B916_PARDP Transcriptional regulator, GntR family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3944 PE=4 SV=1",79.159,2106,A1B916,Pden_3944,"Transcriptional regulator, GntR family",20.89205363,20.92608846,20.95114445,20.79166433,20.95078347,20.74567673,20.9593298,20.90867877,20.94334746,-0.093720672,-0.236398292,0.048956949,20.89652968,-1.500162802,-6.242766437,0.169880855,0.37980002,0,0,0.014023162,-0.128654459,0.156700783,20.89652968,0.224465169,-6.764488245,0.827714503,0.898775844,0,0,0.107743834,-0.034933787,0.250421455,20.89652968,1.724627972,-6.162504754,0.120774214,0.259255563,0,0
A1B917,tr|A1B917|A1B917_PARDP HhH-GPD family protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3945 PE=4 SV=1,4.9323,2107,A1B917,Pden_3945,HhH-GPD family protein,13.58557365,13.29952478,13.68717735,13.73427626,13.53166994,13.28964444,13.4282512,13.24331987,13.54081091,-0.005561713,-0.328226213,0.317102787,13.48224982,-0.039501849,-7.352532904,0.969424307,0.990313076,0,0,-0.1199646,-0.4426291,0.2026999,13.48224982,-0.852043878,-6.407324287,0.418103244,0.595371867,0,0,-0.114402887,-0.437067387,0.208261613,13.48224982,-0.812542029,-7.228389529,0.439170922,0.605611017,0,0
A1B918,tr|A1B918|A1B918_PARDP Phospholipase/Carboxylesterase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3946 PE=4 SV=1,37.799,2108,A1B918,Pden_3946,Phospholipase/Carboxylesterase,21.62107814,21.36473607,21.39982477,21.3452145,21.37900905,21.48136909,21.63859021,21.59783855,21.66548065,-0.060015449,-0.234682971,0.114652074,21.49923789,-0.784711032,-7.0224963,0.45400313,0.671276337,0,0,0.172090143,-0.00257738,0.346757665,21.49923789,2.250104531,-4.608164786,0.052764689,0.182007774,0,0,0.232105592,0.057438069,0.406773114,21.49923789,3.034815563,-4.111684209,0.01514541,0.064662019,0,0
A1B919,tr|A1B919|A1B919_PARDP Glyoxalase/bleomycin resistance protein/dioxygenase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3947 PE=4 SV=1,17.038,2109,A1B919,Pden_3947,Glyoxalase/bleomycin resistance protein/dioxygenase,16.37894823,16.42469696,16.56554547,16.72905573,16.62770531,16.56839584,16.11580418,16.25421928,16.6828959,0.185322073,-0.125292671,0.495936816,16.48302965,1.367304112,-6.413008782,0.207421438,0.432564956,0,0,-0.105423768,-0.416038511,0.205190976,16.48302965,-0.777815339,-6.469237817,0.458281429,0.627980757,0,0,-0.29074584,-0.601360584,0.019868903,16.48302965,-2.145119451,-5.538895481,0.063052154,0.169862504,0,0
A1B922,tr|A1B922|A1B922_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3950 PE=4 SV=1,19.5,2110,A1B922,Pden_3950,Uncharacterized protein,21.01445845,21.08491601,20.96743141,20.79560301,20.65128259,21.06945814,21.24214986,21.11908177,21.2307195,-0.183487376,-0.41429569,0.047320937,21.01945564,-1.81557253,-5.804345703,0.104891577,0.289823495,0,0,0.175048423,-0.05575989,0.405856736,21.01945564,1.732070698,-5.377171763,0.119394861,0.287958601,0,0,0.358535799,0.127727486,0.589344113,21.01945564,3.547643229,-3.288971777,0.006869542,0.03723651,0,0
A1B924,tr|A1B924|A1B924_PARDP Homocysteine S-methyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3952 PE=4 SV=1,56.232,2112,A1B924,Pden_3952,Homocysteine S-methyltransferase,20.67684306,20.66686106,20.62383183,20.65601049,20.70004233,20.72386943,20.85429632,20.84624716,20.92522436,0.037462103,-0.075458796,0.150383002,20.74146956,0.757664056,-7.044192749,0.469199004,0.68141354,0,0,0.219410628,0.10648973,0.332331527,20.74146956,4.437539119,-1.23690008,0.001889316,0.036355836,0,0,0.181948526,0.069027627,0.294869424,20.74146956,3.679875062,-3.080105779,0.005631287,0.032209524,0,0
A1B925,tr|A1B925|A1B925_PARDP Tryptophan--tRNA ligase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=trpS PE=3 SV=1,111.29,2113,A1B925,trpS,Tryptophan--tRNA ligase,22.40311385,22.41508099,22.32857321,22.28261072,22.33471421,22.37210488,22.40899127,22.371989,22.27513053,-0.052446076,-0.182677887,0.077785736,22.35470096,-0.91971819,-6.904586923,0.383158118,0.616623639,0,0,-0.030219077,-0.160450888,0.100012734,22.35470096,-0.529935456,-6.639717905,0.609760055,0.751460928,0,0,0.022226998,-0.108004813,0.15245881,22.35470096,0.389782734,-7.499406518,0.706313347,0.814558286,0,0
A1B926,tr|A1B926|A1B926_PARDP Rhomboid family protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3954 PE=4 SV=1,7.7816,2114,A1B926,Pden_3954,Rhomboid family protein,17.11049776,17.30580453,17.12449056,17.04978523,17.16013332,17.24579751,16.59204529,16.99333102,16.86210972,-0.028358932,-0.276710997,0.219993134,17.04933277,-0.260846795,-7.315666814,0.800448397,0.907579117,0,0,-0.364435612,-0.612787677,-0.116083547,17.04933277,-3.352096014,-2.871862021,0.009273578,0.087723906,0,0,-0.33607668,-0.584428745,-0.087724615,17.04933277,-3.091249219,-4.021484254,0.013889036,0.0603501,0,0
A1B929,"tr|A1B929|A1B929_PARDP Amino acid/amide ABC transporter substrate-binding protein, HAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3957 PE=4 SV=1",109.23,2115,A1B929,Pden_3957,"Amino acid/amide ABC transporter substrate-binding protein, HAAT family",22.35129674,22.29147576,22.28340576,22.32499591,22.33354972,22.41752175,22.51362526,22.50300673,22.49959302,0.049963038,-0.0635945,0.163520576,22.39094118,1.004827998,-6.822424656,0.342811734,0.578655896,0,0,0.196682247,0.083124709,0.310239785,22.39094118,3.955560689,-1.944062965,0.003749103,0.05164713,0,0,0.146719209,0.033161671,0.260276747,22.39094118,2.950732691,-4.247731655,0.017285802,0.070026994,0,0
A1B930,tr|A1B930|A1B930_PARDP Ribosomal RNA small subunit methyltransferase I OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=rsmI PE=3 SV=1,88.247,2116,A1B930,rsmI,Ribosomal RNA small subunit methyltransferase I,18.65370723,18.61890114,18.69138585,18.65481678,18.62240997,18.72839104,18.73246599,18.67665183,18.51348835,0.013874526,-0.140086043,0.167835094,18.65469091,0.205810488,-7.329879037,0.841798626,0.927527811,0,0,-0.013796015,-0.167756583,0.140164554,18.65469091,-0.204645879,-6.769158025,0.842679948,0.909162907,0,0,-0.027670541,-0.181631109,0.126290028,18.65469091,-0.410456367,-7.490353369,0.691655843,0.805238048,0,0
A1B932,tr|A1B932|A1B932_PARDP Glutathione synthetase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=gshB PE=3 SV=1,93.489,2117,A1B932,gshB,Glutathione synthetase,20.86464773,20.97016691,20.87891973,20.98395831,20.96713058,21.21691777,20.91859252,20.86154791,20.64251617,0.151424098,-0.062351062,0.365199258,20.92271085,1.617694895,-6.084435828,0.142280673,0.341620967,0,0,-0.097025925,-0.310801086,0.116749235,20.92271085,-1.036547987,-6.234153461,0.328622818,0.514439678,0,0,-0.248450024,-0.462225184,-0.034674863,20.92271085,-2.654242882,-4.727237967,0.027662483,0.097109521,0,0
A1B934,tr|A1B934|A1B934_PARDP Coenzyme A biosynthesis bifunctional protein CoaBC OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=coaBC PE=3 SV=1,2.2251,2118,A1B934,coaBC,Coenzyme A biosynthesis bifunctional protein CoaBC,11.60971408,11.69444072,11.2851056,12.00224099,NA,11.26691154,12.21040195,11.79335598,10.8856445,0.104822804,-0.799866886,1.009512495,11.59347692,0.271734749,-7.200776203,0.793354207,0.904288076,0,0,0.100047345,-0.709131713,0.909226404,11.59347692,0.289967939,-6.745284245,0.779908229,0.86928952,0,0,-0.004775459,-0.909465149,0.899914231,11.59347692,-0.01237954,-7.472028227,0.990454505,0.99674428,0,0
A1B935,tr|A1B935|A1B935_PARDP Cysteine desulfurase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3963 PE=4 SV=1,150.41,2119,A1B935,Pden_3963,Cysteine desulfurase,21.5983371,21.64850019,21.55677356,21.55198212,21.55088876,21.65497694,21.61063613,21.66604375,21.65970578,-0.015254346,-0.137714512,0.107205821,21.61087159,-0.284483835,-7.308558541,0.782869584,0.896324122,0,0,0.044258271,-0.078201895,0.166718438,21.61087159,0.825388589,-6.430623008,0.431775827,0.605588106,0,0,0.059512617,-0.06294755,0.181972784,21.61087159,1.109872424,-6.942194102,0.2975589,0.469884922,0,0
A1B936,tr|A1B936|A1B936_PARDP Iron-regulated ABC transporter membrane component SufB OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3964 PE=3 SV=1,258.65,2120,A1B936,Pden_3964,Iron-regulated ABC transporter membrane component SufB,23.90878776,24.00812525,23.92752265,23.72186141,23.89602362,23.91573811,23.8711639,23.84734277,23.64222538,-0.103604174,-0.28856735,0.081359003,23.85986565,-1.279236479,-6.520680757,0.234734329,0.466362622,0,0,-0.161234539,-0.346197715,0.023728638,23.85986565,-1.990818477,-5.00192562,0.079672895,0.228775772,0,0,-0.057630365,-0.242593541,0.127332812,23.85986565,-0.711581998,-7.309167617,0.495846601,0.652569977,0,0
A1B937,sp|A1B937|Y3965_PARDP UPF0145 protein Pden_3965 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3965 PE=3 SV=1,32.436,2121,A1B937,Pden_3965,UPF0145 protein Pden_3965,18.15277208,18.14773729,18.06017107,17.78661823,17.71856563,17.59254314,18.19141568,18.04588359,18.14890884,-0.420984484,-0.577053096,-0.264915871,17.98273506,-6.160406628,0.618356321,0.000214082,0.007209201,0,0,0.008509219,-0.147559393,0.164577831,17.98273506,0.124518245,-6.783670275,0.903808855,0.947158573,0,0,0.429493703,0.27342509,0.585562315,17.98273506,6.284924873,0.572724025,0.000185756,0.003089049,0,0
A1B938,tr|A1B938|A1B938_PARDP FeS assembly ATPase SufC OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3966 PE=3 SV=1,132.85,2122,A1B938,Pden_3966,FeS assembly ATPase SufC,23.66663737,23.72907145,23.6686036,23.49983552,23.65615168,23.62722064,23.68893572,23.72647484,23.63864962,-0.09370153,-0.227423153,0.040020093,23.65573116,-1.600309202,-6.108265612,0.146090507,0.345612431,0,0,-0.003417413,-0.137139036,0.13030421,23.65573116,-0.058365298,-6.790342329,0.954810885,0.973972178,0,0,0.090284117,-0.043437506,0.224005739,23.65573116,1.541943903,-6.415240036,0.159563579,0.309032554,0,0
A1B939,tr|A1B939|A1B939_PARDP SufBD protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3967 PE=3 SV=1,133.73,2123,A1B939,Pden_3967,SufBD protein,23.56254945,23.53150279,23.4836398,23.29690874,23.41787924,23.40031155,23.39180923,23.40502831,23.2076189,-0.154197502,-0.310327763,0.001932759,23.41080534,-2.255532621,-5.137391465,0.052309387,0.192253053,0,0,-0.191078531,-0.347208792,-0.03494827,23.41080534,-2.795011944,-3.751202018,0.022112744,0.124107776,0,0,-0.036881029,-0.19301129,0.119249232,23.41080534,-0.539479323,-7.423820349,0.603441603,0.736931857,0,0
A1B940,tr|A1B940|A1B940_PARDP YIP1 family protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3968 PE=4 SV=1,10.195,2124,A1B940,Pden_3968,YIP1 family protein,14.56126997,14.26504324,14.20573129,14.732777,14.32831779,14.23647758,13.89152788,14.06605162,13.89328837,0.088509288,-0.238744604,0.41576318,14.24227608,0.619817827,-7.1438647,0.552015953,0.747789746,0,0,-0.393725545,-0.720979437,-0.066471652,14.24227608,-2.75720342,-3.821261125,0.023944282,0.127230563,0,0,-0.482234833,-0.809488725,-0.15498094,14.24227608,-3.377021247,-3.57957696,0.009181949,0.045482799,0,0
A1B941,tr|A1B941|A1B941_PARDP Yip1 domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3969 PE=4 SV=1,5.8731,2125,A1B941,Pden_3969,Yip1 domain-containing protein,13.43793721,12.90891974,12.76948291,13.36309246,12.90799896,13.11295972,12.68714166,13.10091575,12.97304541,0.089237094,-0.353285253,0.531759441,13.02905487,0.462136476,-7.235743253,0.655860693,0.814985566,0,0,-0.118412346,-0.560934693,0.324110001,13.02905487,-0.613227772,-6.588772915,0.556159234,0.710765169,0,0,-0.20764944,-0.650171787,0.234872907,13.02905487,-1.075364248,-6.978471301,0.312485645,0.484649584,0,0
A1B942,tr|A1B942|A1B942_PARDP Cysteine desulfurase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3970 PE=3 SV=1,85.241,2126,A1B942,Pden_3970,Cysteine desulfurase,21.87326645,21.84695979,21.79167019,21.69910503,21.67149003,21.74261331,21.96922289,21.82354653,21.75275116,-0.132896017,-0.281404511,0.015612476,21.79673615,-2.043711238,-5.464617612,0.073278011,0.235293161,0,0,0.011208053,-0.137300441,0.159716546,21.79673615,0.172360497,-6.775849582,0.867200599,0.922320731,0,0,0.14410407,-0.004404423,0.292612564,21.79673615,2.216071735,-5.42493842,0.055709646,0.157256234,0,0
A1B943,sp|A1B943|PURL_PARDP Phosphoribosylformylglycinamidine synthase subunit PurL OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=purL PE=3 SV=1,216.39,2127,A1B943,purL,Phosphoribosylformylglycinamidine synthase subunit PurL,23.53711966,23.56081471,23.50559747,23.42112421,23.51289529,23.4598957,23.4890225,23.52712539,23.39026655,-0.069872215,-0.196535373,0.056790943,23.48931794,-1.259833234,-6.543708816,0.241323469,0.47257707,0,0,-0.065705801,-0.192368959,0.060957357,23.48931794,-1.184710571,-6.075901528,0.268297965,0.459500775,0,0,0.004166414,-0.122496744,0.130829572,23.48931794,0.075122663,-7.580224053,0.941860772,0.96551481,0,0
A1B944,"tr|A1B944|A1B944_PARDP Transcriptional regulator, LysR family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3972 PE=3 SV=1",17.715,2128,A1B944,Pden_3972,"Transcriptional regulator, LysR family",16.87602343,16.65960447,16.90576421,16.38006282,16.79742747,15.97399755,16.22250335,16.29050751,16.56345363,-0.429968095,-0.871485984,0.011549793,16.51881605,-2.231762437,-5.178896044,0.054979689,0.199885673,0,0,-0.454975877,-0.896493765,-0.013457988,16.51881605,-2.361566084,-4.440749167,0.044759978,0.167709849,0,0,-0.025007781,-0.46652567,0.416510107,16.51881605,-0.129803648,-7.573963417,0.899813709,0.943963447,0,0
A1B945,sp|A1B945|MURI_PARDP Glutamate racemase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=murI PE=3 SV=1,111.87,2129,A1B945,murI,Glutamate racemase,21.20815812,21.12241731,21.16107241,21.34288712,21.17897339,21.25785207,21.02791366,21.07905536,21.24094347,0.096021578,-0.067554377,0.259597534,21.17991921,1.340627843,-6.446279503,0.214874773,0.439895596,0,0,-0.047911783,-0.211487738,0.115664172,21.17991921,-0.668931627,-6.551550788,0.521345849,0.677392961,0,0,-0.143933362,-0.307509317,0.019642594,21.17991921,-2.00955947,-5.743049893,0.077347912,0.194017947,0,0
A1B946,sp|A1B946|CCME_PARDP Cytochrome c-type biogenesis protein CcmE OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ccmE PE=3 SV=1,64.723,2130,A1B946,ccmE,Cytochrome c-type biogenesis protein CcmE,21.00487978,21.10382089,21.14698012,21.3126016,21.25308502,21.18514401,20.89590443,21.0219156,20.90623636,0.165049948,0.019143103,0.310956793,21.09228531,2.583441228,-4.616823228,0.03097064,0.137003126,0,0,-0.1438748,-0.289781645,0.002032044,21.09228531,-2.251997624,-4.605241835,0.052605456,0.181924388,0,0,-0.308924749,-0.454831593,-0.163017904,21.09228531,-4.835438852,-1.344003342,0.001100786,0.011024229,0,0
A1B950,tr|A1B950|A1B950_PARDP Cytochrome c-type biogenesis protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_3978 PE=3 SV=1,16.747,2131,A1B950,Pden_3978,Cytochrome c-type biogenesis protein,17.82364445,17.9565984,17.99749096,18.14930648,18.11237745,18.15357171,18.02110309,17.90842547,17.81085402,0.212507278,0.051679371,0.373335184,17.99259689,3.017666622,-3.91697152,0.015558515,0.088427507,0,0,-0.012450409,-0.173278316,0.148377497,17.99259689,-0.176799522,-6.774996955,0.863819516,0.919826808,0,0,-0.224957687,-0.385785593,-0.064129781,17.99259689,-3.194466144,-3.853933499,0.011804752,0.053359065,0,0
